Marital_status,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
Lajang,Siang,130.0,118.5,Tidak,Tidak,Ya,Perempuan,Ya,18,6,6,6,12.0,6,8,6,11.285714285714286,Graduate
Lajang,Siang,145.0,150.3,Ya,Tidak,Ya,Perempuan,Tidak,19,0,0,0,0.0,0,0,0,0.0,Droupout
Lajang,Siang,112.0,107.8,Ya,Tidak,Ya,Perempuan,Tidak,19,5,7,3,10.333333333333334,5,11,3,14.428571428571429,Enrolled
Lajang,Siang,138.0,127.5,Ya,Tidak,Ya,Perempuan,Tidak,19,7,10,5,12.94,7,7,5,13.76,Enrolled
Lajang,Siang,135.0,120.5,Ya,Tidak,Ya,Perempuan,Tidak,19,8,11,7,13.258571428571427,8,11,7,13.258571428571427,Graduate
Lajang,Siang,118.0,117.3,Ya,Tidak,Ya,Perempuan,Tidak,19,5,9,4,12.25,5,10,4,12.0,Enrolled
Lajang,Siang,123.0,120.6,Ya,Tidak,Tidak,Perempuan,Tidak,19,6,9,3,11.666666666666666,6,15,1,10.0,Droupout
Lajang,Siang,126.0,118.7,Ya,Tidak,Ya,Perempuan,Ya,21,6,7,6,13.571428571428571,6,6,6,12.5,Graduate
Lajang,Siang,150.0,130.8,Tidak,Tidak,Ya,Perempuan,Ya,20,6,9,5,11.8,6,9,5,11.833333333333334,Graduate
Lajang,Siang,121.0,112.6,Ya,Tidak,Ya,Perempuan,Ya,20,5,7,5,14.2,5,7,5,13.285714285714286,Graduate
Lajang,Malam,133.1,117.2,Tidak,Tidak,Ya,Perempuan,Tidak,41,5,8,5,11.0,5,6,5,11.8,Graduate
Bercerai,Siang,130.0,130.0,Ya,Tidak,Ya,Perempuan,Tidak,32,7,16,4,13.625,7,8,7,12.6375,Enrolled
Lajang,Siang,139.0,131.8,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,7,14.652857142857142,8,8,7,14.652857142857142,Graduate
Bercerai,Malam,160.0,97.0,Tidak,Tidak,Ya,Perempuan,Ya,35,6,9,6,11.333333333333334,6,6,6,11.333333333333334,Graduate
Lajang,Siang,110.0,130.0,Tidak,Ya,Tidak,Perempuan,Tidak,32,7,12,4,13.7,7,7,0,0.0,Droupout
Lajang,Malam,140.0,148.0,Tidak,Tidak,Ya,Perempuan,Tidak,37,11,11,11,13.727272727272728,8,8,8,14.75,Graduate
Menikah,Siang,130.0,103.4,Tidak,Tidak,Ya,Perempuan,Tidak,30,7,9,7,11.75,8,12,7,11.142857142857142,Droupout
Lajang,Siang,132.0,127.1,Tidak,Tidak,Ya,Laki-Laki,Tidak,23,6,9,6,12.333333333333334,6,11,5,13.0,Graduate
Lajang,Siang,139.0,124.0,Ya,Tidak,Ya,Perempuan,Ya,20,6,6,6,14.0,6,7,6,13.857142857142858,Droupout
Lajang,Siang,135.0,121.4,Tidak,Tidak,Ya,Laki-Laki,Tidak,21,5,7,4,11.5,5,6,4,11.75,Graduate
Lajang,Siang,117.0,118.1,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,5,6,5,11.2,5,5,5,13.2,Graduate
Lajang,Siang,137.0,121.3,Ya,Tidak,Ya,Laki-Laki,Ya,18,8,8,7,15.07,8,8,7,15.07,Graduate
Lajang,Siang,144.0,119.5,Tidak,Tidak,Ya,Laki-Laki,Tidak,18,5,6,1,10.0,5,7,1,12.0,Droupout
Lajang,Malam,130.0,115.2,Tidak,Tidak,Ya,Laki-Laki,Tidak,24,5,5,4,12.0,5,6,5,12.666666666666666,Enrolled
Lajang,Siang,140.0,130.2,Ya,Tidak,Ya,Laki-Laki,Tidak,22,6,11,4,13.0,6,11,4,12.6,Graduate
Lajang,Siang,130.0,130.0,Ya,Tidak,Ya,Laki-Laki,Tidak,18,6,7,4,11.0,6,7,3,11.25,Droupout
Lajang,Siang,130.0,126.9,Ya,Tidak,Ya,Perempuan,Tidak,18,6,8,6,13.571428571428571,6,11,5,12.166666666666666,Graduate
Lajang,Siang,152.0,168.5,Ya,Tidak,Ya,Laki-Laki,Tidak,21,6,7,5,14.6,6,6,5,14.2,Graduate
Bercerai,Siang,133.1,130.0,Tidak,Ya,Ya,Perempuan,Tidak,38,7,13,3,11.833333333333334,7,14,2,10.0,Droupout
Lajang,Siang,140.0,122.8,Tidak,Tidak,Ya,Perempuan,Ya,19,7,11,7,12.625,8,11,8,12.5125,Graduate
Bercerai,Siang,133.1,110.0,Tidak,Tidak,Ya,Perempuan,Tidak,36,7,12,4,11.5,7,14,3,12.333333333333334,Droupout
Lajang,Siang,140.0,127.1,Ya,Tidak,Ya,Perempuan,Tidak,18,5,8,4,13.25,5,10,4,10.5,Graduate
Lajang,Siang,133.1,108.5,Ya,Tidak,Ya,Perempuan,Tidak,19,7,9,7,12.60625,8,12,6,11.9,Graduate
Lajang,Siang,140.0,138.2,Tidak,Ya,Tidak,Perempuan,Tidak,21,10,15,8,13.75,9,17,5,13.2,Droupout
Lajang,Siang,133.1,96.0,Ya,Tidak,Ya,Perempuan,Tidak,19,7,10,6,13.598333333333334,8,11,6,11.933333333333332,Enrolled
Lajang,Siang,135.0,124.5,Tidak,Tidak,Ya,Perempuan,Ya,18,6,11,5,11.142857142857142,6,8,6,12.285714285714286,Graduate
Menikah,Siang,120.0,120.0,Ya,Tidak,Ya,Perempuan,Tidak,45,11,11,11,12.7,10,12,10,12.96818181818182,Enrolled
Lajang,Siang,140.0,132.3,Ya,Tidak,Ya,Perempuan,Tidak,20,5,9,1,10.0,5,10,1,11.0,Droupout
Lajang,Siang,128.0,120.7,Ya,Ya,Ya,Perempuan,Tidak,18,6,8,6,11.666666666666666,6,10,4,11.5,Graduate
Lajang,Siang,141.0,132.6,Tidak,Tidak,Ya,Perempuan,Ya,18,6,8,6,14.0,6,7,6,13.142857142857142,Graduate
Lajang,Siang,140.0,140.0,Tidak,Tidak,Ya,Perempuan,Tidak,25,5,9,0,0.0,5,9,0,0.0,Droupout
Lajang,Siang,139.0,124.5,Ya,Tidak,Ya,Perempuan,Tidak,19,8,9,7,12.04142857142857,8,9,7,12.04142857142857,Graduate
Lajang,Siang,142.0,142.0,Ya,Tidak,Ya,Perempuan,Ya,18,0,0,0,0.0,0,0,0,0.0,Graduate
Lajang,Siang,130.0,130.0,Tidak,Tidak,Ya,Perempuan,Tidak,39,13,14,13,13.76923076923077,12,16,12,14.583333333333334,Graduate
Menikah,Siang,130.0,144.0,Tidak,Tidak,Ya,Perempuan,Tidak,29,18,20,18,15.444444444444445,13,13,13,15.307692307692308,Graduate
Lajang,Siang,125.0,128.5,Ya,Tidak,Ya,Perempuan,Tidak,18,7,9,6,11.5,7,8,7,12.714285714285714,Enrolled
Lajang,Siang,140.0,140.0,Tidak,Tidak,Tidak,Perempuan,Tidak,23,3,3,2,10.0,6,0,0,0.0,Droupout
Lajang,Siang,120.0,113.9,Ya,Tidak,Ya,Perempuan,Tidak,21,6,8,4,12.25,6,13,3,10.333333333333334,Droupout
Lajang,Siang,147.0,137.2,Tidak,Tidak,Tidak,Perempuan,Tidak,18,6,6,6,14.5,6,6,6,15.166666666666666,Graduate
Lajang,Siang,140.0,140.0,Ya,Tidak,Ya,Perempuan,Tidak,23,6,7,6,15.571428571428571,6,8,6,16.375,Graduate
Lajang,Siang,161.0,152.3,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,7,6,15.571428571428571,6,7,6,14.714285714285714,Graduate
Menikah,Malam,133.1,112.5,Tidak,Tidak,Ya,Perempuan,Tidak,32,6,8,5,13.8,6,7,6,12.166666666666666,Graduate
Menikah,Siang,150.0,101.0,Tidak,Ya,Tidak,Perempuan,Tidak,29,5,8,3,10.666666666666666,5,14,2,14.8,Droupout
Lajang,Siang,113.0,112.3,Ya,Ya,Ya,Perempuan,Ya,20,6,8,5,11.6,6,8,4,11.75,Graduate
Lajang,Siang,140.0,114.0,Ya,Tidak,Tidak,Perempuan,Tidak,28,6,11,1,13.0,6,12,0,0.0,Droupout
Lajang,Siang,130.0,130.0,Tidak,Tidak,Ya,Perempuan,Tidak,27,5,9,3,12.0,5,11,4,13.625,Graduate
Lajang,Siang,120.0,121.5,Tidak,Ya,Ya,Perempuan,Tidak,22,14,14,12,12.333333333333334,14,14,12,12.333333333333334,Graduate
Menikah,Siang,133.1,120.0,Tidak,Ya,Ya,Perempuan,Tidak,37,6,10,6,12.875,6,12,6,12.9,Enrolled
Lajang,Malam,130.0,130.0,Tidak,Tidak,Tidak,Perempuan,Tidak,28,6,12,1,11.0,6,0,0,0.0,Droupout
Menikah,Siang,120.0,125.7,Tidak,Ya,Tidak,Perempuan,Tidak,43,6,10,4,12.25,6,13,4,10.5,Droupout
Lajang,Siang,140.0,128.0,Ya,Tidak,Tidak,Perempuan,Tidak,32,7,7,0,0.0,8,8,0,0.0,Droupout
Lajang,Siang,123.0,113.2,Tidak,Tidak,Ya,Perempuan,Ya,20,6,11,4,10.75,6,13,5,11.5,Enrolled
Bercerai,Siang,133.1,120.0,Tidak,Tidak,Ya,Perempuan,Ya,35,8,9,8,13.63,8,9,8,13.63,Graduate
Lajang,Siang,130.0,117.8,Ya,Tidak,Ya,Perempuan,Tidak,21,5,8,3,13.0,5,7,4,11.5,Graduate
Lajang,Siang,126.0,121.3,Ya,Tidak,Ya,Perempuan,Ya,18,7,9,6,13.533333333333331,7,7,7,12.228571428571428,Enrolled
Lajang,Siang,176.0,169.7,Tidak,Tidak,Ya,Perempuan,Ya,18,7,7,7,16.9,8,9,8,16.37777777777778,Graduate
Lajang,Siang,124.0,117.7,Ya,Tidak,Ya,Perempuan,Tidak,18,6,10,5,12.0,6,11,4,12.0,Graduate
Lajang,Malam,120.0,121.8,Ya,Tidak,Ya,Perempuan,Tidak,22,6,6,6,12.5,6,7,6,13.285714285714286,Graduate
Lajang,Siang,140.0,128.3,Ya,Tidak,Ya,Perempuan,Tidak,19,8,8,7,12.764285714285714,8,8,7,12.764285714285714,Graduate
Lajang,Siang,143.0,132.2,Ya,Tidak,Ya,Perempuan,Ya,18,5,8,5,13.75,5,6,5,12.166666666666666,Graduate
Lajang,Siang,136.0,134.3,Ya,Ya,Ya,Perempuan,Tidak,19,0,0,0,0.0,0,0,0,0.0,Droupout
Lajang,Siang,132.0,123.4,Tidak,Tidak,Ya,Perempuan,Ya,18,7,7,7,14.604285714285712,8,9,8,15.68333333333333,Graduate
Menikah,Malam,133.1,121.7,Tidak,Ya,Tidak,Perempuan,Tidak,31,5,7,0,0.0,5,7,0,0.0,Droupout
Menikah,Malam,100.0,130.0,Tidak,Ya,Ya,Perempuan,Ya,33,6,9,5,13.833333333333334,6,7,6,12.5,Graduate
Lajang,Siang,137.0,126.5,Ya,Tidak,Ya,Perempuan,Ya,19,8,8,8,13.57625,8,8,8,13.57625,Graduate
Lajang,Siang,153.0,159.7,Ya,Tidak,Ya,Perempuan,Ya,18,6,7,6,15.142857142857142,6,6,6,15.833333333333334,Graduate
Lajang,Siang,160.0,151.3,Tidak,Tidak,Ya,Perempuan,Tidak,23,5,8,3,10.666666666666666,5,8,5,11.6,Graduate
Lajang,Siang,145.0,138.0,Ya,Tidak,Ya,Perempuan,Tidak,20,6,11,5,11.2,6,6,6,12.0,Graduate
Lajang,Siang,137.0,126.5,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,8,13.76375,8,8,8,13.76375,Graduate
Lajang,Siang,140.0,140.0,Ya,Ya,Ya,Perempuan,Tidak,21,9,10,8,13.25,9,14,5,12.2,Enrolled
Lajang,Siang,120.0,112.3,Tidak,Tidak,Ya,Perempuan,Ya,22,6,10,5,10.714285714285714,6,10,5,12.2,Graduate
Lajang,Siang,122.0,127.3,Ya,Ya,Ya,Perempuan,Tidak,20,6,6,6,12.166666666666666,6,7,6,11.666666666666666,Graduate
Lajang,Siang,130.0,130.0,Ya,Tidak,Ya,Perempuan,Tidak,23,7,8,6,14.357142857142858,7,8,6,14.357142857142858,Graduate
Lajang,Siang,133.1,115.0,Ya,Tidak,Ya,Perempuan,Tidak,19,6,6,6,12.833333333333334,6,6,6,12.666666666666666,Graduate
Lajang,Siang,150.0,131.5,Ya,Tidak,Ya,Perempuan,Tidak,19,8,8,7,13.925714285714283,8,8,7,13.925714285714283,Graduate
Lajang,Malam,133.1,125.7,Tidak,Tidak,Ya,Perempuan,Tidak,26,5,9,2,12.0,5,9,3,11.0,Droupout
Lajang,Siang,141.0,126.8,Ya,Tidak,Ya,Perempuan,Tidak,18,7,7,7,13.44285714285714,8,9,8,13.744444444444444,Graduate
Lajang,Siang,146.0,132.4,Ya,Tidak,Ya,Laki-Laki,Tidak,18,5,5,1,16.0,5,5,0,0.0,Droupout
Lajang,Siang,150.0,150.0,Ya,Tidak,Ya,Laki-Laki,Tidak,20,6,8,6,13.125,6,10,6,13.2,Graduate
Lajang,Siang,133.1,95.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,6,7,0,0.0,6,6,0,0.0,Droupout
Lajang,Malam,120.0,128.2,Tidak,Tidak,Tidak,Laki-Laki,Tidak,32,9,9,5,11.4,4,4,4,11.0,Droupout
Menikah,Siang,150.0,130.0,Tidak,Tidak,Tidak,Laki-Laki,Tidak,31,4,12,2,11.0,5,9,3,11.666666666666666,Droupout
Lajang,Siang,133.1,100.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,25,5,13,1,11.0,5,11,1,10.0,Enrolled
Lajang,Siang,140.0,159.9,Ya,Tidak,Ya,Perempuan,Tidak,21,6,14,5,13.666666666666666,6,10,5,13.0,Graduate
Menikah,Malam,140.0,100.0,Tidak,Tidak,Tidak,Perempuan,Tidak,31,6,10,4,11.75,5,6,1,10.0,Droupout
Menikah,Siang,133.1,116.5,Tidak,Tidak,Ya,Perempuan,Tidak,34,7,11,1,10.0,7,7,1,13.0,Droupout
Lajang,Siang,128.0,120.0,Tidak,Tidak,Ya,Perempuan,Ya,18,6,8,6,13.5,6,9,6,12.833333333333334,Graduate
Lajang,Siang,117.0,117.0,Ya,Ya,Ya,Perempuan,Tidak,19,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,140.0,140.0,Ya,Ya,Ya,Perempuan,Tidak,21,6,12,1,12.0,6,11,1,11.0,Enrolled
Lajang,Siang,124.0,118.1,Ya,Tidak,Tidak,Perempuan,Tidak,18,6,11,3,13.0,6,10,5,11.8,Droupout
Lajang,Siang,158.0,153.5,Ya,Tidak,Ya,Perempuan,Tidak,20,6,7,6,14.833333333333334,6,6,6,16.0,Graduate
Lajang,Siang,137.0,127.9,Ya,Tidak,Ya,Perempuan,Tidak,20,6,6,6,11.833333333333334,6,7,6,12.857142857142858,Graduate
Lajang,Siang,123.0,118.8,Ya,Tidak,Ya,Perempuan,Ya,18,6,10,5,12.0,6,11,5,12.333333333333334,Graduate
Lajang,Siang,126.0,126.7,Ya,Tidak,Ya,Perempuan,Tidak,19,6,11,4,12.75,6,7,6,11.333333333333334,Graduate
Lajang,Siang,170.0,170.0,Ya,Tidak,Ya,Perempuan,Tidak,19,5,5,0,0.0,5,7,4,14.75,Enrolled
Bercerai,Siang,133.1,110.0,Ya,Tidak,Ya,Perempuan,Ya,30,6,7,0,0.0,6,16,1,10.0,Droupout
Lajang,Siang,115.0,115.0,Ya,Tidak,Ya,Perempuan,Tidak,19,6,6,6,12.0,6,7,6,12.857142857142858,Graduate
Lajang,Siang,132.0,119.0,Ya,Tidak,Ya,Perempuan,Tidak,19,7,9,7,11.677777777777775,8,8,8,13.8,Graduate
Lajang,Siang,132.0,121.8,Ya,Tidak,Ya,Perempuan,Ya,19,8,8,7,13.6,8,8,7,13.6,Graduate
Lajang,Siang,143.0,133.4,Ya,Tidak,Ya,Perempuan,Tidak,19,6,7,6,16.0,6,8,6,15.875,Graduate
Lajang,Siang,137.0,131.4,Ya,Tidak,Ya,Perempuan,Tidak,20,6,9,5,11.8,6,7,6,11.5,Graduate
Lajang,Siang,130.0,135.0,Tidak,Ya,Ya,Laki-Laki,Tidak,25,5,5,0,0.0,6,7,2,14.0,Droupout
Lajang,Siang,121.0,122.8,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,6,0,0,0.0,6,0,0,0.0,Droupout
Menikah,Siang,130.0,140.0,Tidak,Ya,Ya,Perempuan,Ya,34,6,7,6,16.142857142857142,6,10,6,16.2,Graduate
Lajang,Siang,135.0,125.3,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,7,11.785714285714286,8,8,7,11.785714285714286,Graduate
Lajang,Siang,137.0,126.3,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,8,13.42375,8,8,8,13.42375,Graduate
Lajang,Siang,100.0,100.0,Tidak,Tidak,Ya,Perempuan,Tidak,20,6,8,6,12.5,6,10,5,14.166666666666666,Graduate
Lajang,Siang,127.0,121.3,Ya,Tidak,Ya,Perempuan,Ya,20,8,8,7,12.464285714285714,8,8,7,12.464285714285714,Graduate
Lajang,Malam,140.0,135.0,Tidak,Ya,Ya,Perempuan,Tidak,23,11,18,8,12.375,9,15,5,12.6,Enrolled
Lajang,Siang,140.0,120.0,Tidak,Tidak,Ya,Perempuan,Tidak,28,6,8,1,10.0,6,9,0,0.0,Droupout
Lajang,Siang,121.0,113.7,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,8,5,12.6,6,10,6,12.428571428571429,Enrolled
Lajang,Siang,131.0,129.7,Ya,Tidak,Ya,Perempuan,Tidak,19,5,5,5,12.6,5,6,4,12.4,Graduate
Menikah,Siang,151.0,132.1,Ya,Tidak,Ya,Perempuan,Tidak,34,5,7,2,10.0,5,6,4,12.0,Droupout
Menikah,Siang,130.0,120.3,Tidak,Tidak,Ya,Perempuan,Tidak,35,7,7,0,0.0,6,0,0,0.0,Droupout
Lajang,Malam,120.0,120.0,Tidak,Tidak,Ya,Perempuan,Tidak,32,5,7,5,11.6,5,8,5,12.333333333333334,Graduate
Lajang,Siang,136.0,123.1,Ya,Tidak,Ya,Perempuan,Tidak,19,6,8,6,12.166666666666666,6,6,6,13.5,Graduate
Lajang,Siang,125.0,119.4,Ya,Tidak,Ya,Perempuan,Tidak,18,6,10,4,13.6,6,7,5,12.666666666666666,Graduate
Menikah,Siang,133.1,140.0,Tidak,Tidak,Tidak,Perempuan,Tidak,35,5,8,4,12.5,5,8,5,11.8,Droupout
Lajang,Malam,133.1,116.5,Tidak,Tidak,Ya,Laki-Laki,Ya,24,6,6,4,12.25,6,10,4,11.5,Enrolled
Lajang,Siang,120.0,113.0,Ya,Tidak,Ya,Perempuan,Ya,20,6,7,6,11.714285714285714,6,8,6,12.625,Graduate
Lajang,Siang,143.0,133.9,Ya,Tidak,Ya,Laki-Laki,Ya,18,6,7,6,13.5,6,7,6,13.0,Graduate
Lajang,Siang,133.1,115.5,Ya,Tidak,Ya,Laki-Laki,Ya,20,8,8,7,13.024285714285714,8,8,7,13.024285714285714,Graduate
Lajang,Siang,121.0,116.5,Ya,Tidak,Tidak,Laki-Laki,Tidak,18,6,12,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,168.0,171.2,Tidak,Tidak,Ya,Laki-Laki,Ya,18,5,6,5,17.333333333333332,5,8,5,18.571428571428573,Graduate
Lajang,Siang,124.0,119.1,Tidak,Tidak,Ya,Laki-Laki,Ya,20,5,7,4,11.0,5,7,4,11.5,Graduate
Lajang,Siang,127.0,121.1,Ya,Tidak,Ya,Laki-Laki,Tidak,19,7,10,6,13.666666666666666,7,9,6,12.5,Droupout
Lajang,Siang,129.0,132.9,Ya,Tidak,Ya,Laki-Laki,Ya,20,6,9,6,11.375,6,6,5,13.8,Enrolled
Lajang,Siang,137.0,132.8,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,6,6,6,12.833333333333334,6,8,6,11.833333333333334,Graduate
Lajang,Siang,120.0,126.7,Ya,Tidak,Ya,Laki-Laki,Tidak,20,6,9,5,12.6,6,11,4,11.5,Graduate
Lajang,Siang,110.0,105.8,Ya,Tidak,Ya,Laki-Laki,Tidak,22,7,8,6,14.333333333333334,8,9,7,13.771428571428572,Graduate
Lajang,Siang,120.0,117.2,Tidak,Tidak,Ya,Laki-Laki,Ya,18,5,8,4,13.5,6,10,6,13.625,Enrolled
Lajang,Siang,143.0,140.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,8,8,7,14.285714285714286,8,8,7,14.285714285714286,Graduate
Lajang,Siang,120.0,120.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,22,6,15,3,11.75,6,12,2,10.0,Droupout
Lajang,Siang,124.0,119.5,Ya,Tidak,Ya,Laki-Laki,Tidak,20,5,5,5,14.8,5,5,5,17.6,Graduate
Menikah,Siang,168.0,153.9,Tidak,Ya,Tidak,Laki-Laki,Tidak,34,6,7,0,0.0,6,0,0,0.0,Droupout
Menikah,Malam,133.1,130.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,24,6,14,1,10.0,5,5,0,0.0,Droupout
Lajang,Siang,150.0,107.0,Ya,Tidak,Ya,Laki-Laki,Tidak,26,5,5,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,140.0,132.8,Tidak,Tidak,Ya,Laki-Laki,Tidak,35,7,10,4,12.6,7,9,5,12.38,Droupout
Lajang,Malam,145.0,127.5,Ya,Tidak,Ya,Laki-Laki,Tidak,22,5,9,5,12.428571428571429,5,7,5,11.8,Graduate
Lajang,Siang,118.0,123.3,Ya,Tidak,Ya,Laki-Laki,Tidak,26,6,10,4,10.0,6,11,3,12.0,Enrolled
Lajang,Siang,123.0,122.0,Tidak,Tidak,Ya,Laki-Laki,Tidak,19,5,7,3,12.333333333333334,5,5,0,0.0,Droupout
Lajang,Siang,120.0,114.8,Ya,Tidak,Tidak,Laki-Laki,Tidak,19,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,140.0,140.0,Tidak,Ya,Ya,Laki-Laki,Tidak,20,0,0,0,0.0,0,0,0,0.0,Graduate
Lajang,Siang,126.0,111.0,Tidak,Ya,Ya,Laki-Laki,Tidak,21,11,12,10,12.1,8,9,8,13.333333333333334,Graduate
Lajang,Siang,137.0,133.2,Ya,Tidak,Ya,Perempuan,Ya,19,6,7,6,14.714285714285714,6,6,6,15.0,Graduate
Lajang,Siang,130.0,123.0,Ya,Tidak,Ya,Perempuan,Tidak,18,6,6,6,12.666666666666666,6,7,6,12.833333333333334,Graduate
Lajang,Siang,150.0,150.0,Tidak,Tidak,Ya,Perempuan,Ya,23,12,14,12,14.384615384615383,10,12,10,13.3,Graduate
Lajang,Siang,147.0,132.3,Ya,Tidak,Ya,Perempuan,Ya,18,5,5,5,13.4,5,6,5,12.2,Graduate
Lajang,Siang,140.0,126.0,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,7,13.314285714285717,8,8,7,13.314285714285717,Graduate
Lajang,Siang,132.0,119.3,Ya,Tidak,Ya,Perempuan,Tidak,19,8,8,7,11.98857142857143,8,8,7,11.98857142857143,Graduate
Lajang,Siang,130.0,133.8,Ya,Tidak,Ya,Perempuan,Tidak,21,11,17,11,11.545454545454543,9,13,8,12.88888888888889,Graduate
Lajang,Siang,130.0,126.5,Ya,Tidak,Ya,Perempuan,Ya,18,6,13,6,16.46153846153846,6,8,6,13.875,Graduate
Lajang,Siang,151.0,138.4,Ya,Tidak,Ya,Perempuan,Ya,24,6,7,6,13.666666666666666,6,6,6,12.833333333333334,Graduate
Lajang,Siang,144.0,129.0,Ya,Tidak,Ya,Perempuan,Tidak,18,7,8,7,12.65,8,9,8,13.411111111111111,Droupout
Lajang,Siang,127.0,118.3,Ya,Tidak,Ya,Perempuan,Tidak,18,6,7,6,12.333333333333334,6,10,3,12.0,Enrolled
Lajang,Siang,131.0,129.8,Ya,Tidak,Ya,Perempuan,Tidak,20,7,8,6,14.37,8,10,7,14.65,Graduate
Lajang,Siang,123.0,113.6,Ya,Tidak,Ya,Perempuan,Tidak,19,5,13,3,12.0,5,8,4,11.75,Enrolled
Lajang,Siang,130.0,128.3,Ya,Tidak,Tidak,Perempuan,Ya,18,6,12,3,12.0,6,15,3,10.666666666666666,Droupout
Lajang,Siang,130.0,130.0,Tidak,Tidak,Ya,Perempuan,Ya,19,6,11,4,12.0,6,14,3,11.0,Droupout
Lajang,Siang,131.0,121.9,Ya,Tidak,Ya,Perempuan,Tidak,19,6,10,5,12.6,6,7,5,11.2,Graduate
Lajang,Siang,135.0,129.4,Tidak,Ya,Ya,Perempuan,Tidak,18,6,6,6,12.166666666666666,6,6,6,12.333333333333334,Graduate
Lajang,Siang,123.0,115.3,Ya,Tidak,Ya,Perempuan,Tidak,20,7,8,6,13.5,7,8,6,14.0,Enrolled
Lajang,Siang,145.0,125.5,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,8,13.76375,8,8,8,13.76375,Graduate
Lajang,Siang,118.0,117.8,Ya,Tidak,Ya,Perempuan,Ya,19,7,11,6,12.4,7,8,6,12.8,Graduate
Lajang,Siang,125.0,118.7,Ya,Tidak,Ya,Perempuan,Tidak,18,5,16,4,10.666666666666666,5,11,2,12.0,Enrolled
Lajang,Siang,152.0,139.0,Ya,Tidak,Ya,Perempuan,Tidak,18,7,7,6,14.333333333333334,7,7,6,14.333333333333334,Graduate
Lajang,Siang,101.0,98.9,Ya,Tidak,Ya,Perempuan,Tidak,21,6,12,4,12.5,6,13,2,12.666666666666666,Enrolled
Lajang,Siang,137.0,137.7,Ya,Ya,Tidak,Perempuan,Tidak,19,6,14,1,10.0,6,13,0,0.0,Droupout
Lajang,Siang,123.0,113.6,Ya,Tidak,Ya,Perempuan,Tidak,21,7,8,7,14.69625,8,9,8,14.622222222222224,Graduate
Lajang,Siang,120.0,113.4,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,14,4,11.5,6,17,3,13.75,Enrolled
Lajang,Siang,131.0,128.5,Tidak,Tidak,Ya,Perempuan,Ya,18,7,9,7,12.855555555555556,8,8,8,13.9125,Graduate
Lajang,Siang,141.0,142.8,Tidak,Tidak,Ya,Perempuan,Tidak,18,7,7,7,13.7,8,9,8,13.994444444444444,Graduate
Lajang,Siang,144.0,137.7,Tidak,Tidak,Tidak,Perempuan,Tidak,23,5,9,0,0.0,5,10,1,12.0,Droupout
Lajang,Siang,107.0,103.5,Ya,Tidak,Ya,Perempuan,Tidak,20,6,13,3,11.2,6,9,4,12.0,Enrolled
Lajang,Siang,133.0,123.2,Tidak,Tidak,Ya,Perempuan,Tidak,18,7,7,7,13.285714285714286,8,9,8,13.333333333333334,Graduate
Lajang,Siang,126.0,126.0,Ya,Tidak,Ya,Perempuan,Tidak,19,6,9,5,13.0,6,8,5,10.4,Enrolled
Lajang,Siang,133.1,121.7,Tidak,Tidak,Ya,Perempuan,Ya,27,7,8,6,12.6,7,9,6,11.685714285714283,Enrolled
Lajang,Siang,147.0,142.8,Ya,Ya,Tidak,Perempuan,Ya,19,5,5,5,12.8,5,5,4,12.0,Enrolled
Lajang,Siang,120.0,120.0,Ya,Tidak,Ya,Perempuan,Tidak,21,6,14,5,11.5,6,13,5,11.0,Droupout
Lajang,Siang,130.0,119.3,Ya,Tidak,Ya,Perempuan,Ya,19,8,8,7,11.4,8,8,7,11.4,Graduate
Lajang,Siang,120.0,121.0,Tidak,Tidak,Ya,Perempuan,Ya,21,6,6,6,12.333333333333334,6,8,6,11.333333333333334,Graduate
Lajang,Siang,138.0,139.4,Ya,Tidak,Ya,Perempuan,Tidak,18,6,7,5,12.8,6,10,4,12.2,Graduate
